Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
George Bucci,1.3,1976-02-05,BKN,@,SAS,"L, 116-124",4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
George Bucci,0.0,1976-02-09,BKN,,DEN,"L, 119-138",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Bucci,3.4,1976-02-11,BKN,,SSL,"W, 120-110",1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
George Bucci,0.6,1976-02-20,BKN,@,VIR,"W, 106-91",4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
George Bucci,0.5,1976-02-22,BKN,,DEN,"W, 115-95",2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0
George Bucci,2.9,1976-02-24,BKN,@,VIR,"W, 111-100",8.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0
George Bucci,4.0,1976-02-28,BKN,@,KEN,"L, 100-126",20.0,2.0,7.0,5.0,8.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,9.0
George Bucci,-0.9,1976-02-29,BKN,,IND,"W, 130-118",5.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
George Bucci,4.3,1976-03-03,BKN,@,DEN,"L, 100-121",4.0,3.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
George Bucci,2.9,1976-03-05,BKN,,VIR,"W, 127-108",12.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0
George Bucci,3.4,1976-03-09,BKN,@,DEN,"L, 112-128",3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
George Bucci,-0.4,1976-03-12,BKN,,KEN,"W, 124-106",2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
George Bucci,2.6,1976-03-19,BKN,@,KEN,"L, 97-104",16.0,3.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0
George Bucci,1.0,1976-03-24,BKN,,SSL,"W, 106-93",2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
George Bucci,4.7,1976-04-02,BKN,,KEN,"W, 111-87",4.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
George Bucci,8.2,1976-04-04,BKN,,VIR,"W, 136-103",24.0,5.0,10.0,3.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0
George Bucci,4.0,1976-04-05,BKN,@,SAS,"W, 104-102",24.0,2.0,8.0,5.0,7.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,9.0
George Bucci,12.0,1976-04-07,BKN,@,VIR,"W, 127-123",24.0,5.0,9.0,5.0,6.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,15.0
Larry Bunce,1.9,1969-03-11,HSM,,MNP,"L, 128-130",,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
Larry Bunce,4.2,1969-03-13,HSM,,KEN,"W, 126-110",,0.0,5.0,3.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0
Larry Bunce,1.6,1969-03-19,HSM,,DLC,"W, 130-121",,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Larry Bunce,0.1,1969-03-21,HSM,@,DEN,"L, 123-133",19.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
Larry Bunce,10.8,1969-03-22,HSM,@,GSW,"L, 115-147",17.0,3.0,4.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,9.0
Larry Bunce,3.3,1969-03-24,HSM,,DEN,"W, 124-115",12.0,2.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0
Larry Bunce,3.2,1969-03-26,HSM,,GSW,"L, 124-131",13.0,0.0,1.0,3.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0
Larry Bunce,0.0,1969-03-28,HSM,@,GSW,"L, 118-133",,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Bunce,4.7,1969-03-29,HSM,@,DEN,"L, 99-121",17.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0
Larry Bunce,10.5,1969-04-02,HSM,,BKN,"W, 149-132",,5.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,10.0
Larry Bunce,1.5,1969-04-03,HSM,@,DLC,"L, 136-144",,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0
Larry Bunce,0.1,1969-01-04,DLC,@,DEN,"L, 90-115",13.0,1.0,5.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
Larry Bunce,0.3,1969-01-06,DLC,@,LAS,"L, 114-122 (OT)",,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
Larry Bunce,5.8,1969-01-07,DLC,,KEN,"L, 98-101",,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0
Larry Bunce,4.7,1969-01-10,DLC,,LAS,"L, 106-119",,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0
Larry Bunce,3.2,1969-01-11,DLC,@,KEN,"L, 86-89",,0.0,2.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0
Larry Bunce,13.7,1969-01-12,DLC,@,MNP,"L, 105-116",,4.0,4.0,5.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,13.0
Larry Bunce,19.1,1969-01-14,DLC,@,MNP,"W, 102-101 (OT)",,6.0,7.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,19.0
Larry Bunce,8.4,1969-01-15,DLC,,IND,"W, 127-120 (OT)",,2.0,6.0,4.0,6.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,6.0,8.0
Larry Bunce,8.0,1969-01-17,DLC,,NOP,"W, 110-95",,3.0,8.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,8.0
Larry Bunce,15.6,1969-01-18,DLC,,NOP,"L, 108-124",,6.0,15.0,9.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,21.0
Larry Bunce,6.4,1969-01-19,DLC,@,DEN,"L, 88-111",17.0,2.0,4.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,5.0
Larry Bunce,6.9,1969-01-22,DLC,,KEN,"L, 102-104",,4.0,14.0,5.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,13.0
Larry Bunce,2.9,1969-01-24,DLC,,BKN,"W, 117-106",,1.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0
Larry Bunce,2.8,1969-01-29,DLC,,BKN,"W, 120-105",,1.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,2.0
Larry Bunce,3.2,1969-01-31,DLC,,MEM,"L, 123-131",,2.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0
Larry Bunce,4.9,1969-02-01,DLC,@,NOP,"L, 105-117",,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0
Larry Bunce,2.5,1969-02-02,DLC,@,KEN,"W, 104-101",,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0
Larry Bunce,6.2,1969-02-05,DLC,,HSM,"W, 120-116",,2.0,7.0,2.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,6.0
Larry Bunce,18.0,1969-02-06,DLC,@,HSM,"W, 118-106",,4.0,6.0,3.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,11.0
Larry Bunce,1.6,1969-02-07,DLC,@,NOP,"L, 99-110",,1.0,6.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
Larry Bunce,5.7,1969-02-11,DLC,@,NOP,"W, 104-98",,2.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
Larry Bunce,10.3,1969-02-12,DLC,,MNP,"W, 125-108",,4.0,5.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,10.0
Larry Bunce,2.4,1969-02-14,DLC,@,MNP,"L, 114-123",,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
Larry Bunce,0.3,1969-02-28,DLC,,KEN,"L, 118-124 (OT)",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Larry Bunce,1.9,1968-10-29,DEN,@,BKN,"L, 89-108",,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0
Larry Bunce,10.8,1968-10-30,DEN,@,KEN,"L, 100-123",14.0,1.0,3.0,9.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,11.0
Larry Bunce,-1.5,1968-11-02,DEN,@,GSW,"L, 106-120",6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Larry Bunce,1.0,1968-11-06,DEN,,IND,"W, 109-107 (OT)",3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
Larry Bunce,2.9,1968-11-07,DEN,,DLC,"W, 98-95",4.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
Larry Bunce,6.0,1968-11-14,DEN,,HSM,"W, 105-89",17.0,2.0,6.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0
Larry Bunce,2.8,1968-11-16,DEN,@,DLC,"L, 95-110",16.0,1.0,4.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0
Larry Bunce,4.3,1968-11-19,DEN,@,MNP,"W, 126-121",,0.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0
Larry Bunce,0.0,1968-11-20,DEN,@,KEN,"L, 101-109",,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Bunce,0.1,1968-11-21,DEN,,GSW,"L, 114-125",7.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
Larry Bunce,10.8,1968-11-26,DEN,@,DLC,"W, 115-109",24.0,3.0,4.0,6.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,12.0
Larry Bunce,1.7,1968-11-27,DEN,@,HSM,"W, 126-107",8.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
Larry Bunce,3.4,1968-12-03,DEN,,BKN,"W, 127-108",22.0,1.0,6.0,6.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,8.0
Larry Bunce,1.0,1968-12-05,DEN,,MNP,"W, 119-118",9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Larry Bunce,1.5,1968-12-08,DEN,,MEM,"W, 121-113",5.0,0.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
Larry Bunce,8.3,1968-12-10,DEN,,DLC,"L, 101-107",19.0,2.0,5.0,4.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,8.0
Larry Bunce,8.6,1968-12-13,DEN,,NOP,"W, 127-108",9.0,4.0,5.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,10.0
Larry Bunce,3.0,1968-12-15,DEN,,LAS,"W, 113-110 (OT)",6.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0
Larry Bunce,0.4,1968-12-18,DEN,@,HSM,"W, 111-102",8.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
Larry Bunce,0.3,1968-12-19,DEN,,KEN,"W, 116-95",5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
Larry Bunce,7.0,1968-12-22,DEN,,NOP,"W, 122-96",7.0,1.0,2.0,4.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0
Larry Bunce,-1.1,1968-12-25,DEN,@,BKN,"W, 129-110",,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Larry Bunce,2.7,1968-12-28,DEN,,LAS,"W, 127-112",,1.0,3.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0
Larry Bunce,18.6,1968-01-12,ANA,,KEN,"L, 108-117",,7.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0
Larry Bunce,20.2,1968-01-14,ANA,,DLC,"L, 123-130",,7.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0
Larry Bunce,9.0,1968-01-17,ANA,,MNM,"L, 115-119",,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
Larry Bunce,5.9,1968-01-19,ANA,,DEN,"L, 110-117",29.0,1.0,9.0,6.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,8.0
Larry Bunce,-1.5,1968-01-21,ANA,,DEN,"L, 85-112",10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Larry Bunce,27.6,1968-01-24,ANA,,HSM,"W, 106-96",,3.0,0.0,9.0,10.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,15.0
Larry Bunce,10.9,1968-01-25,ANA,@,GSW,"W, 124-115",32.0,4.0,6.0,2.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,6.0,10.0
Larry Bunce,14.4,1968-01-26,ANA,,KEN,"L, 93-96",,4.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
Larry Bunce,12.6,1968-01-28,ANA,,DLC,"L, 115-118",,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Larry Bunce,17.8,1968-01-31,ANA,,DEN,"W, 112-105",39.0,6.0,10.0,6.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,18.0
Larry Bunce,8.3,1968-02-02,ANA,,NOP,"L, 101-128",,1.0,0.0,5.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0
Larry Bunce,6.2,1968-02-04,ANA,,HSM,"W, 132-120",,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
Larry Bunce,2.0,1968-02-08,ANA,,NOP,"W, 122-118",,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Larry Bunce,9.0,1968-02-10,ANA,,PTP,"L, 112-120",,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
Larry Bunce,12.8,1968-02-12,ANA,,HSM,"W, 145-142 (OT)",,3.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Larry Bunce,17.0,1968-02-20,ANA,@,PTP,"L, 114-121",,3.0,6.0,5.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,11.0
Larry Bunce,4.0,1968-02-22,ANA,@,MNM,"L, 112-128",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
Larry Bunce,19.2,1968-02-25,ANA,,HSM,"W, 114-109",,5.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
Larry Bunce,12.2,1968-02-27,ANA,,DLC,"W, 132-110",,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
Larry Bunce,-3.3,1968-03-01,ANA,@,NOP,"L, 114-118",,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Larry Bunce,17.5,1968-03-02,ANA,@,IND,"L, 119-124",,5.0,8.0,3.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,13.0
Larry Bunce,0.0,1968-03-03,ANA,,DLC,"L, 114-126",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Bunce,17.4,1968-03-10,ANA,,DLC,"L, 110-112",,4.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0
Larry Bunce,14.2,1968-03-15,ANA,@,GSW,"W, 116-113",40.0,9.0,20.0,1.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,6.0,19.0
Larry Bunce,8.9,1968-03-17,ANA,@,KEN,"L, 107-115",,3.0,8.0,3.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,9.0
Larry Bunce,5.7,1968-03-18,ANA,N,PTP,"L, 118-135",,3.0,10.0,2.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,8.0
Larry Bunce,11.6,1968-03-19,ANA,@,PTP,"L, 122-150",,3.0,10.0,8.0,14.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,14.0
Larry Bunce,-1.2,1968-03-21,ANA,,NOP,"L, 89-105",,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Larry Bunce,6.2,1968-03-24,ANA,,GSW,"W, 147-135",23.0,5.0,9.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,11.0
Larry Bunce,8.7,1967-10-13,ANA,@,GSW,"L, 129-134",,2.0,4.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,7.0
Larry Bunce,20.9,1967-10-15,ANA,@,DEN,"L, 105-110",29.0,8.0,14.0,6.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0
Larry Bunce,16.7,1967-10-16,ANA,@,DLC,"L, 125-129",,8.0,12.0,4.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0
Larry Bunce,18.9,1967-10-18,ANA,@,IND,"L, 103-106",,7.0,12.0,3.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,17.0
Larry Bunce,9.2,1967-10-29,ANA,,GSW,"L, 120-123",,3.0,9.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,7.0
Larry Bunce,21.9,1967-10-31,ANA,,GSW,"W, 126-123",,6.0,17.0,10.0,14.0,6.0,12.0,18.0,0.0,0.0,0.0,0.0,4.0,22.0
Larry Bunce,24.2,1967-11-03,ANA,,PTP,"W, 101-94",,8.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Larry Bunce,22.2,1967-11-04,ANA,@,KEN,"L, 103-104",,6.0,11.0,7.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,19.0
Larry Bunce,4.4,1967-11-05,ANA,@,MNM,"L, 92-119",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
Larry Bunce,15.5,1967-11-06,ANA,@,DEN,"L, 100-121",33.0,5.0,11.0,6.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,16.0
Larry Bunce,36.4,1967-11-08,ANA,,HSM,"W, 104-100",,9.0,0.0,6.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0,24.0
Larry Bunce,0.4,1967-11-13,ANA,@,NOP,"L, 98-106",,1.0,11.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,4.0
Larry Bunce,8.4,1967-11-14,ANA,@,HSM,"L, 106-113",,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
Larry Bunce,0.0,1967-11-15,ANA,@,DLC,"W, 116-105",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Bunce,0.0,1967-11-19,ANA,,GSW,"L, 100-102",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Bunce,18.4,1967-11-21,ANA,,MNM,"L, 101-110",,6.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0
Larry Bunce,9.8,1967-11-23,ANA,@,GSW,"W, 107-95",,6.0,17.0,3.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,5.0,15.0
Larry Bunce,13.6,1967-11-25,ANA,N,NOP,"L, 98-118",,5.0,15.0,7.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0
Larry Bunce,3.6,1967-11-26,ANA,@,DLC,"L, 102-114",,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
Larry Bunce,28.4,1967-11-28,ANA,@,BKN,"W, 110-104",,8.0,0.0,3.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,19.0
Larry Bunce,20.4,1967-11-29,ANA,@,BKN,"L, 101-106",,7.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0
Larry Bunce,7.1,1967-12-02,ANA,@,IND,"L, 117-132",,6.0,13.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0
Larry Bunce,9.8,1967-12-03,ANA,@,DEN,"L, 87-100",39.0,5.0,14.0,3.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,13.0
Larry Bunce,1.4,1967-12-06,ANA,@,HSM,"W, 124-100",,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
Larry Bunce,12.4,1967-12-08,ANA,@,DLC,"L, 110-123",,6.0,8.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,13.0
Larry Bunce,13.7,1967-12-09,ANA,@,DEN,"L, 96-116",,6.0,14.0,3.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,15.0
Larry Bunce,7.4,1967-12-12,ANA,,BKN,"L, 98-117",,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
Larry Bunce,12.6,1967-12-14,ANA,,DEN,"W, 96-93",48.0,5.0,12.0,2.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,12.0
Larry Bunce,30.7,1967-12-16,ANA,,NOP,"W, 107-100",,8.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,17.0
Larry Bunce,10.6,1967-12-20,ANA,,IND,"L, 142-144",,10.0,18.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0
Larry Bunce,20.9,1967-12-22,ANA,,DEN,"W, 108-102",44.0,8.0,12.0,5.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,21.0
Larry Bunce,21.5,1967-12-23,ANA,@,GSW,"W, 126-103",,5.0,0.0,3.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,13.0
Larry Bunce,14.0,1967-12-26,ANA,N,NOP,"L, 93-120",,8.0,19.0,3.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,19.0
Larry Bunce,20.4,1967-12-28,ANA,@,HSM,"L, 93-104",,4.0,0.0,4.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,12.0
Larry Bunce,12.4,1967-12-29,ANA,,BKN,"W, 122-109",,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0
Larry Bunce,-1.2,1968-01-02,ANA,@,GSW,"L, 121-141",30.0,0.0,6.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0
Larry Bunce,15.7,1968-01-03,ANA,,IND,"W, 122-111",47.0,6.0,13.0,4.0,5.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,4.0,16.0
Larry Bunce,13.8,1968-01-05,ANA,,IND,"W, 124-121",,3.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0
Larry Bunce,3.0,1968-01-07,ANA,,BKN,"L, 102-121",,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0
Larry Bunce,24.4,1968-01-10,ANA,@,HSM,"L, 120-122 (OT)",,7.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0
Larry Bunce,10.6,1968-01-11,ANA,@,NOP,"L, 124-131 (OT)",,4.0,15.0,4.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,12.0
Bill Bunting,10.7,1969-10-18,CAR,,DLC,"W, 108-97",,5.0,9.0,1.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,11.0
Bill Bunting,12.7,1969-10-22,CAR,,WSA,"W, 122-91",,4.0,8.0,4.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,12.0
Bill Bunting,9.5,1969-10-25,CAR,@,IND,"L, 112-129",28.0,5.0,12.0,2.0,2.0,2.0,6.0,8.0,1.0,0.0,0.0,3.0,6.0,12.0
Bill Bunting,1.5,1969-10-26,CAR,@,BKN,"W, 112-110",,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
Bill Bunting,11.1,1969-10-28,CAR,,MEM,"W, 118-103",,7.0,10.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,16.0
Bill Bunting,-0.8,1969-10-31,CAR,@,PTP,"L, 126-136",,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Bill Bunting,-0.9,1969-11-01,CAR,@,IND,"L, 109-114",7.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0
